index,id,bedrooms_number,batchrooms_number,square_footage_home,square_footage_lot,floors_number,has_waterfront,has_been_viewed,condition_quality,housing_unity_grade,square_footage_except_basement,square_footage_only_basement,build_year,renovation_year,coordinate_latitude,coordinate_longitude,square_footage_home_old,square_footage_lot_old,dayofweek,day,month
12683,16959,3,2.0,1660,11135,1.0,0,0,3,8,1660,0,1971,0,200.4897,5.212999999999994,1660,11560,1,18,11
12684,3898,5,3.25,3960,321908,2.0,0,0,4,9,2690,1270,1989,0,200.3984,4.944999999999993,2360,96703,1,18,11
12685,21386,3,1.25,2400,6653,3.0,0,2,3,11,2400,0,1992,0,200.6019,4.709999999999994,1910,6653,1,18,11
12686,13585,3,2.5,1430,1250,3.0,0,0,3,7,1430,0,2007,0,200.6904,4.657999999999987,1360,1269,1,18,11
12687,14569,2,2.5,1620,14467,2.0,0,0,3,7,1620,0,1981,0,200.6306,4.965000000000003,1470,13615,1,18,11
12688,18950,3,2.5,1800,5372,2.0,0,0,3,8,1800,0,1987,0,200.7188,4.822999999999993,1650,6014,1,18,11
12689,18442,3,2.5,2620,4558,2.0,0,3,3,7,2620,0,2010,0,200.1944,5.0260000000000105,1670,4558,1,18,11
12690,1854,1,1.0,870,26326,1.0,0,0,3,6,870,0,1939,0,200.4152,4.700000000000003,1250,10608,1,18,11
12691,14543,3,1.5,1280,5525,1.0,0,0,3,7,1280,0,1962,0,200.7339,4.6640000000000015,1330,5286,1,18,11
12692,20364,6,5.25,3600,3960,2.0,0,0,3,7,2400,1200,1971,0,200.5656,4.627999999999986,1450,4600,1,18,11
12693,10975,5,3.25,2860,20790,1.0,0,0,4,7,1800,1060,1965,0,200.7757,4.704999999999998,1920,9612,1,18,11
12694,19386,3,1.75,2280,3446,2.0,0,0,3,8,2280,0,1949,1991,200.715,4.717999999999988,1610,6670,2,19,11
12695,7770,1,1.0,550,5700,1.0,0,0,2,6,550,0,1916,0,200.6846,4.6339999999999995,1100,4560,2,19,11
12696,3851,3,2.25,2180,9246,2.0,0,0,3,9,2180,0,1984,0,200.6215,4.968999999999994,2300,9298,2,19,11
12697,14398,3,2.5,2100,9040,1.0,0,0,3,8,1700,400,1989,0,200.5329,4.8270000000000115,2430,8809,2,19,11
12698,2557,2,1.5,1010,6000,1.0,0,0,4,7,1010,0,1923,0,200.498,4.7779999999999925,1290,6000,2,19,11
12699,12958,2,1.0,680,8640,1.0,0,0,4,5,680,0,1951,0,200.4559,4.710999999999999,1320,13140,2,19,11
12700,17191,1,2.0,1240,4800,2.0,0,0,3,6,1240,0,1910,0,200.4778,4.7890000000000015,1030,4800,2,19,11
12701,17425,2,2.5,1700,2513,2.0,0,0,3,8,1700,0,2009,0,200.5163,5.122000000000014,1760,2891,2,19,11
12702,7395,3,2.5,1650,6675,1.0,0,0,3,8,1290,360,1990,0,200.2899,4.627999999999986,1880,6675,2,19,11
12703,17276,3,2.5,2430,4203,2.0,0,0,3,8,2430,0,2001,0,200.5346,5.125,2500,4798,2,19,11
12704,3950,4,2.0,1980,23625,2.0,0,0,3,8,1980,0,1938,1984,200.7553,4.907999999999987,2300,24640,2,19,11
12705,17735,5,1.75,2040,5280,1.0,0,0,4,7,1020,1020,1961,0,200.5941,4.856000000000009,1720,7344,2,19,11
12706,3583,3,2.5,1810,3192,1.0,0,0,3,7,1070,740,2001,0,200.7364,5.031000000000006,1740,3720,2,19,11
12707,635,3,2.5,1600,2042,2.0,0,0,3,8,1600,0,2005,0,200.5341,4.932999999999994,1445,1370,2,19,11
12708,13887,4,2.5,3220,20251,1.0,0,0,3,10,3220,0,1969,0,200.5692,4.807999999999994,4200,22114,2,19,11
12709,17978,4,2.5,2100,3125,2.0,0,2,3,7,1400,700,1907,1993,200.6634,4.642000000000009,2060,5040,2,19,11
12710,18893,4,2.5,3420,7462,2.0,0,0,3,9,3420,0,2002,0,200.6388,4.936000000000006,3080,8031,2,19,11
12711,1922,3,3.0,2390,19454,1.5,0,0,3,8,2390,0,2008,0,200.4545,4.6640000000000015,1540,26979,2,19,11
12712,18417,4,1.0,1200,7552,1.0,0,0,3,6,1060,140,1919,0,200.5317,4.629999999999996,1580,7680,2,19,11
12713,4075,3,2.0,1770,1800,3.0,0,0,3,8,1770,0,1999,0,200.6102,4.686000000000006,1890,3200,2,19,11
12714,3173,3,1.0,1190,7000,1.0,0,0,3,7,1190,0,1943,0,200.6453,4.5970000000000075,1350,7000,2,19,11
12715,14855,3,3.0,3490,4500,2.5,0,0,3,9,3170,320,1924,0,200.6394,4.679000000000002,2840,4050,2,19,11
12716,17159,2,1.0,810,9882,1.0,0,0,3,6,810,0,1944,0,200.4925,4.76100000000001,950,7200,2,19,11
12717,15769,4,2.5,2080,5191,2.0,0,0,3,8,2080,0,2001,0,200.5978,4.982999999999991,2170,5518,2,19,11
12718,7856,3,1.5,1370,7500,1.0,0,0,3,7,1080,290,1958,0,200.4167,4.677999999999997,1400,7500,2,19,11
12719,9177,4,3.75,4090,24825,2.0,0,0,4,11,3400,690,1926,0,200.6338,4.680999999999997,3910,11500,2,19,11
12720,13999,3,1.0,1200,8316,1.0,0,0,4,6,1200,0,1953,0,200.3231,4.784999999999997,1250,8316,2,19,11
12721,14680,3,1.75,1540,8925,1.0,0,0,4,7,1540,0,1957,0,200.7762,4.662999999999997,1620,10397,2,19,11
12722,860,2,1.5,1820,7800,1.0,0,0,4,7,1240,580,1956,0,200.7513,4.6429999999999865,1400,7800,2,19,11
12723,12424,4,1.5,1430,6380,1.5,0,0,4,7,1130,300,1945,0,200.6942,4.680999999999997,1570,6380,2,19,11
12724,18988,2,1.5,1070,877,3.0,0,0,3,8,1070,0,2005,0,200.6699,4.6070000000000135,1320,1193,2,19,11
12725,6017,2,1.0,920,4400,1.0,0,0,3,7,920,0,1948,0,200.6903,4.667999999999992,1560,4600,2,19,11
12726,20910,4,1.75,1980,8400,1.0,0,0,3,7,1330,650,1968,0,200.6721,4.847999999999999,1920,8400,2,19,11
12727,7605,4,3.5,3350,3752,2.0,0,0,3,9,2550,800,2007,0,200.6782,4.635000000000005,1050,4960,2,19,11
12728,14977,3,2.5,1850,4600,2.0,0,0,3,7,1850,0,2005,0,200.4661,4.855000000000004,2160,4751,2,19,11
12729,15561,3,2.5,1440,5434,2.0,0,0,3,7,1440,0,2003,0,200.6818,4.966000000000008,1560,3770,2,19,11
12730,13452,2,1.0,800,5280,1.0,0,0,5,6,800,0,1918,0,200.205,5.004999999999996,1240,7670,2,19,11
12731,6760,4,2.5,2680,8778,2.0,0,0,4,8,2680,0,1977,0,200.5516,4.838999999999999,2680,10020,2,19,11
12732,5856,3,2.75,2830,505166,1.0,1,3,4,8,1830,1000,1962,0,200.3782,4.486000000000004,2120,21988,2,19,11
12733,11617,3,1.5,2060,15050,1.5,0,0,4,7,2060,0,1938,0,200.3321,4.6270000000000095,1900,15674,2,19,11
12734,20046,5,1.0,1810,11205,1.5,0,2,3,7,1810,0,1915,0,200.5099,4.738,1860,7965,2,19,11
12735,985,4,1.5,1800,6750,1.5,0,0,4,7,1800,0,1950,0,200.6868,4.715000000000003,1420,5900,2,19,11
12736,10418,3,1.0,1630,8146,1.0,0,0,3,7,1630,0,1952,0,200.7293,4.709999999999994,1480,8146,2,19,11
12737,18042,3,1.5,1700,8067,1.0,0,0,3,7,1250,450,1956,0,200.7384,4.676000000000002,1340,7869,2,19,11
12738,20250,3,2.5,1920,1649,2.5,0,0,3,8,1600,320,2004,0,200.5901,4.612000000000009,1650,3053,2,19,11
12739,16042,3,2.5,1930,6180,1.0,0,0,3,7,1330,600,1961,0,200.7481,4.6729999999999885,1940,6180,2,19,11
12740,9042,4,2.0,1720,7560,1.0,0,0,3,7,1720,0,1959,0,200.2845,4.75,1750,7988,2,19,11
12741,21197,4,2.5,2030,4499,2.0,0,0,3,8,2030,0,2003,0,200.4511,4.881,2030,4539,2,19,11
12742,17036,4,2.5,2300,7314,1.0,0,0,4,8,1420,880,1979,0,200.7671,4.670000000000002,2010,7314,2,19,11
12743,4866,4,1.75,2000,6000,1.0,0,3,5,7,1000,1000,1956,0,200.6428,4.652000000000001,2610,4377,2,19,11
12744,3315,4,2.5,2630,6100,2.0,0,0,3,8,2630,0,2004,0,200.7735,4.832999999999998,2360,5765,2,19,11
12745,16032,4,2.5,2650,6366,2.0,0,0,3,9,2650,0,1998,0,200.3325,4.8289999999999935,2650,6200,2,19,11
12746,5245,3,2.25,2580,7434,1.0,0,0,3,7,1630,950,1963,0,200.7446,4.667999999999992,1920,7737,2,19,11
12747,20782,3,1.75,1640,11730,1.0,0,0,5,7,1640,0,1967,0,200.7351,4.811000000000006,1640,7770,2,19,11
12748,18363,3,2.5,2030,10958,2.0,0,0,3,8,2030,0,1983,0,200.7251,4.8900000000000015,1960,10282,2,19,11
12749,11789,3,1.0,2230,3200,2.0,0,2,3,8,1630,600,1918,0,200.6334,4.643999999999991,2280,5400,2,19,11
12750,16356,3,1.5,1260,5758,2.0,0,0,3,7,1260,0,1999,0,200.5524,4.861000000000004,3090,10142,2,19,11
12751,603,3,1.0,1690,7700,1.0,0,0,4,7,1690,0,1969,0,200.3444,4.695999999999998,1590,7700,2,19,11
12752,1874,2,1.0,1390,11340,1.0,0,0,4,7,1390,0,1969,0,200.4969,4.700000000000003,1200,10224,2,19,11
12753,12588,4,2.0,1820,5001,2.0,0,0,3,7,1820,0,1947,2002,200.6438,4.6270000000000095,1440,5408,2,19,11
12754,4948,3,2.5,2010,6857,1.0,0,0,4,9,1450,560,1955,0,200.6402,4.686000000000006,2380,6370,2,19,11
12755,267,3,1.75,1880,45738,1.0,0,0,4,8,1410,470,1980,0,200.7662,4.88600000000001,2340,38556,2,19,11
12756,16467,2,1.0,1260,5100,1.5,0,0,4,7,1120,140,1925,0,200.6805,4.6160000000000005,1260,5100,2,19,11
12757,6709,3,2.5,2350,4975,2.0,0,0,3,8,2350,0,2012,0,200.5418,4.989999999999995,2350,3951,2,19,11
12758,5834,3,1.0,1180,3750,1.0,0,0,3,6,1030,150,1940,0,200.5726,4.617999999999995,1280,3750,2,19,11
12759,146,3,2.0,1540,7210,2.0,0,0,4,7,1540,0,1984,0,200.3128,4.649000000000001,1500,7210,2,19,11
12760,6274,3,1.75,1610,7350,1.0,0,0,3,8,1610,0,1974,0,200.4503,4.869,2120,7350,2,19,11
12761,13021,3,2.0,1430,7280,1.0,0,0,3,7,990,440,1980,0,200.3742,4.819999999999993,1430,7280,2,19,11
12762,1444,3,1.75,2130,20423,1.0,0,0,3,9,2130,0,1953,0,200.6339,4.807999999999994,2370,20875,2,19,11
12763,12512,4,2.5,2280,9899,2.0,0,0,3,8,2280,0,1987,0,200.46099999999998,4.852000000000004,1970,9451,2,19,11
12764,4981,2,1.0,1240,5500,1.0,0,0,3,7,1240,0,1954,0,200.6461,4.682999999999994,2080,4400,2,19,11
12765,15431,3,2.5,2280,6386,2.0,0,0,3,8,2280,0,2008,0,200.3861,4.9039999999999955,2550,4835,2,19,11
12766,20542,3,2.5,2710,18480,2.0,0,2,3,10,2000,710,1978,0,200.7256,4.7410000000000005,2710,18077,2,19,11
12767,20555,2,1.5,1078,1263,2.0,0,0,3,7,1078,0,1990,0,200.7532,4.756,1078,1263,2,19,11
12768,17682,3,1.75,1810,5733,1.0,0,0,4,7,1010,800,1926,0,200.5709,4.612000000000009,1260,4680,2,19,11
12769,14766,3,2.0,1450,9132,1.0,0,0,3,7,1450,0,1987,0,200.7288,4.774000000000001,1580,9104,2,19,11
12770,10412,4,2.75,1500,7036,1.0,0,0,3,7,1060,440,1979,0,200.3665,4.7239999999999895,1620,7200,2,19,11
12771,18507,3,2.0,1400,9177,1.0,0,0,3,7,1400,0,1974,0,200.3415,4.727999999999994,2020,8547,2,19,11
12772,4149,3,1.75,1640,6435,1.0,0,0,3,7,1190,450,1972,0,200.7197,4.782999999999987,1770,6930,2,19,11
12773,4082,1,2.25,1220,2100,2.0,0,2,4,8,1220,0,1946,1979,200.6703,4.796000000000007,3150,6000,2,19,11
12774,11163,3,1.5,1090,8400,1.0,0,0,4,7,1090,0,1966,0,200.6219,4.885000000000005,1320,8400,2,19,11
12775,9420,3,1.0,1470,8200,1.0,0,0,3,7,1040,430,1953,0,200.7347,4.697999999999993,1420,8200,2,19,11
12776,16634,3,3.5,2490,2722,2.0,0,0,3,8,2020,470,1999,0,200.5893,4.834999999999994,2490,2755,3,20,11
12777,17561,3,2.25,2550,9674,1.0,0,0,3,7,1850,700,1959,0,200.4856,4.752999999999986,2240,9674,3,20,11
12778,12494,2,1.75,2060,7192,1.0,0,0,3,7,1420,640,1940,0,200.7038,4.682999999999994,1860,7140,3,20,11
12779,15407,4,2.5,2380,7792,2.0,0,0,3,8,2380,0,1993,0,200.3273,4.8270000000000115,2260,7378,3,20,11
12780,8402,4,3.0,3350,23781,1.0,0,0,4,9,2020,1330,1979,0,200.56,4.867999999999995,2870,12036,3,20,11
12781,21165,5,2.75,2590,6120,2.0,0,0,3,8,2590,0,1909,0,200.6667,4.6729999999999885,1390,3060,3,20,11
12782,9140,4,2.5,3140,11049,2.0,0,0,3,10,3140,0,1988,0,200.5817,4.807999999999994,2750,11049,3,20,11
12783,10287,3,2.25,2450,6500,2.0,0,0,4,8,2450,0,1985,0,200.3739,4.827999999999988,2200,6865,3,20,11
12784,4128,4,4.0,6330,13296,2.0,0,2,3,13,4900,1430,2000,0,200.6488,4.798999999999992,2200,9196,3,20,11
12785,274,4,1.75,1990,18900,2.0,0,0,4,7,1870,120,1929,0,200.5131,4.687000000000012,1710,12400,3,20,11
12786,8629,4,3.0,2090,7500,1.0,0,0,3,7,1370,720,1986,0,200.4888,4.817999999999998,1810,7650,3,20,11
12787,3390,3,2.5,1870,3118,2.0,0,0,3,8,1870,0,1993,0,200.3739,4.944000000000003,1580,3601,3,20,11
12788,3665,3,1.0,1610,5500,1.5,0,0,3,7,1610,0,1903,1973,200.69799999999998,4.649000000000001,1200,5701,3,20,11
12789,16131,3,1.5,1280,4031,2.0,0,0,4,6,1280,0,1985,0,200.3342,4.784999999999997,1150,4500,3,20,11
12790,19301,3,1.75,1770,8240,1.0,0,0,4,7,1240,530,1978,0,200.3066,4.622000000000014,2060,8250,3,20,11
12791,3118,2,2.25,1390,916,2.0,0,0,3,8,1165,225,2007,0,200.6168,4.686000000000006,1415,1488,3,20,11
12792,14327,2,2.25,1330,1380,2.0,0,0,3,8,1060,270,2005,0,200.577,4.590000000000003,1580,4802,3,20,11
12793,7247,2,2.0,1350,1209,3.0,0,0,3,8,1350,0,2013,0,200.649,4.617000000000004,1310,982,3,20,11
12794,12295,5,4.25,4830,11466,2.0,0,0,3,10,3720,1110,2014,0,200.5774,4.7779999999999925,2180,11017,3,20,11
12795,10441,4,2.5,2906,5893,2.0,0,0,3,9,2906,0,2014,0,200.2599,4.807999999999994,2680,4950,3,20,11
12796,746,3,3.0,3730,383328,1.5,0,0,4,9,2230,1500,1990,0,200.4257,4.969999999999999,1940,217800,3,20,11
12797,14166,4,2.5,2789,3960,2.0,0,0,3,7,2789,0,2007,0,200.3059,4.719999999999999,2547,3960,3,20,11
12798,4894,2,2.5,1560,1222,2.0,0,0,3,8,1080,480,2008,0,200.604,4.692999999999998,1560,2081,3,20,11
12799,17678,3,3.25,1370,915,2.0,0,0,3,8,1100,270,2006,0,200.5639,4.612000000000009,1370,1146,3,20,11
12800,5507,4,2.5,2560,6238,2.0,0,0,3,8,2560,0,2007,0,200.4899,4.7450000000000045,2560,6240,3,20,11
12801,18543,4,1.5,1580,7350,1.0,0,0,4,7,960,620,1963,0,200.6734,4.8460000000000045,1560,7350,3,20,11
12802,509,4,3.5,2690,5564,2.0,0,0,3,7,2690,0,2007,0,200.3537,4.9820000000000135,2210,4046,3,20,11
12803,10231,2,1.75,1250,1208,2.0,0,0,3,7,1040,210,2007,0,200.6004,4.701000000000008,1250,1656,3,20,11
12804,21098,3,2.5,2020,4183,2.0,0,0,3,7,2020,0,2012,0,200.3658,4.982999999999991,2030,4140,3,20,11
12805,4097,3,1.5,1550,40752,1.0,0,0,5,7,1550,0,1954,0,200.394,4.7979999999999885,1550,8000,3,20,11
12806,8954,5,3.5,4600,8764,2.0,0,0,3,10,3180,1420,2007,0,200.5491,4.810000000000001,3210,9431,3,20,11
12807,14669,4,2.5,3030,10189,1.0,0,0,3,9,2380,650,2003,0,200.6367,4.793999999999997,1940,10189,3,20,11
12808,9472,3,2.75,2590,223027,2.0,0,0,3,9,2590,0,1983,0,200.6145,4.998999999999995,3410,212137,3,20,11
12809,3617,4,1.0,1520,80150,1.0,0,0,2,5,1520,0,1948,0,200.4742,5.231000000000009,1740,84506,3,20,11
12810,5203,3,2.0,2090,15790,1.0,0,0,3,9,2090,0,1992,0,200.7296,4.801000000000002,1820,8770,3,20,11
12811,4809,2,1.75,1679,577605,2.0,0,0,3,9,1679,0,2001,0,200.463,4.525000000000006,1850,358934,3,20,11
12812,2630,4,2.5,2470,385506,2.0,0,3,3,7,2470,0,1991,0,200.2396,5.007000000000005,1680,158994,3,20,11
12813,15993,4,2.5,3370,7200,2.0,0,0,3,8,3370,0,2014,0,200.7698,4.6160000000000005,1880,7200,3,20,11
12814,1398,2,2.5,1280,1566,2.0,0,0,3,7,1280,0,2005,0,200.4336,4.805000000000007,1460,1845,3,20,11
12815,10114,4,2.5,2370,2971,2.0,0,2,3,9,2080,290,2008,0,200.7064,4.7760000000000105,2970,7500,3,20,11
12816,9439,2,1.0,1100,7323,1.0,0,0,3,7,780,320,1982,0,200.2874,4.629999999999996,1410,7227,3,20,11
12817,2171,2,1.5,1160,1848,2.0,0,0,3,7,1160,0,1972,0,200.7366,4.823999999999998,1160,1566,3,20,11
12818,9580,3,2.0,1410,8088,1.0,0,0,3,7,1410,0,1987,0,200.7303,4.772999999999996,1770,7401,3,20,11
12819,14859,3,1.75,1560,9247,1.0,0,0,3,7,1160,400,1989,0,200.6954,4.826000000000008,1690,8772,3,20,11
12820,94,3,1.75,1100,9452,1.0,0,0,3,6,1100,0,1942,0,200.4864,4.662999999999997,1350,9452,3,20,11
12821,16650,3,1.5,1420,9081,1.0,0,0,4,6,1420,0,1990,0,200.1948,5.001000000000005,1090,8410,3,20,11
12822,6091,4,2.0,2090,40419,1.0,0,0,4,7,2090,0,1984,0,200.4691,5.007000000000005,2380,63162,3,20,11
12823,20764,2,1.0,880,6900,1.0,0,0,3,6,880,0,1943,0,200.4903,4.8089999999999975,1060,8000,3,20,11
12824,16172,4,2.75,2910,7712,1.0,0,0,3,7,1600,1310,1998,0,200.2842,4.802000000000007,2220,6649,3,20,11
12825,91,3,1.0,1480,6550,1.5,0,0,4,6,1480,0,1925,0,200.5498,4.619,1200,6550,3,20,11
12826,13496,2,1.5,1140,14373,1.0,0,0,3,7,1140,0,1949,1996,200.7354,4.781000000000006,2140,9860,3,20,11
12827,14403,5,3.5,3960,25245,2.0,0,0,3,9,2500,1460,1996,0,200.525,4.827999999999988,2640,13675,3,20,11
12828,19251,3,2.25,1610,7084,1.0,0,0,4,8,1280,330,1968,0,200.3146,4.6160000000000005,2170,8505,3,20,11
12829,10693,3,2.25,1850,4050,2.0,0,0,4,7,1850,0,1985,0,200.5669,4.982999999999991,1650,4468,3,20,11
12830,13121,4,2.0,2720,8819,2.0,0,3,3,8,2240,480,1976,0,200.338,4.667000000000002,2960,9672,3,20,11
12831,5702,4,2.75,2020,8093,1.0,0,0,5,7,1300,720,1961,0,200.7685,4.667999999999992,1920,8089,3,20,11
12832,9210,2,1.75,1280,37373,1.0,0,0,4,7,1280,0,1996,0,200.2631,4.981000000000009,2180,48351,3,20,11
12833,13623,4,2.0,2230,5000,1.5,0,0,4,7,1510,720,1922,0,200.5772,4.707999999999998,2140,5000,3,20,11
12834,10153,3,2.5,3930,55867,1.0,1,4,4,8,2330,1600,1957,0,200.7022,4.7760000000000105,2730,26324,3,20,11
12835,11610,5,3.0,2350,6480,2.0,0,3,4,7,1650,700,1924,1962,200.558,4.7339999999999955,1840,7200,3,20,11
12836,8459,3,2.75,2770,3809,1.5,0,0,5,7,1770,1000,1925,0,200.5747,4.695999999999998,1440,4000,3,20,11
12837,1129,4,3.25,4400,262666,2.0,0,0,3,11,4400,0,1988,0,200.5927,4.936000000000006,3240,9791,3,20,11
12838,7868,4,1.75,1790,5341,1.0,0,0,4,7,1050,740,1951,0,200.4663,4.6370000000000005,1540,6916,3,20,11
12839,5173,3,2.25,1760,5421,2.0,0,0,3,7,1760,0,1991,0,200.3484,4.962999999999994,1570,6000,3,20,11
12840,13856,4,2.25,2020,8400,1.0,0,0,4,8,1350,670,1961,0,200.5488,4.8289999999999935,2060,8400,3,20,11
12841,8611,4,2.25,1310,8400,1.0,0,0,4,7,1310,0,1966,0,200.7317,4.819000000000003,1600,8400,3,20,11
12842,7459,3,2.25,2140,6720,1.0,0,0,3,8,1440,700,1961,0,200.6949,4.603999999999999,2060,6720,3,20,11
12843,13549,5,3.0,3720,25474,2.0,0,4,3,9,2090,1630,1986,0,200.3296,4.744,1870,14547,3,20,11
12844,12356,3,1.75,1380,14000,1.0,0,0,4,5,1380,0,1939,1957,200.294,4.718999999999994,1490,18503,3,20,11
12845,8518,2,2.0,1260,10200,1.0,0,0,3,7,1020,240,1983,0,200.2593,4.687999999999988,1560,10200,3,20,11
12846,4257,3,2.5,1410,1325,2.0,0,0,3,7,1180,230,2007,0,200.5582,4.6370000000000005,1270,1282,3,20,11
12847,20287,4,2.25,2730,5000,1.0,0,0,5,7,1460,1270,1955,0,200.5843,4.6070000000000135,2010,5000,3,20,11
12848,13428,3,2.25,1680,8450,1.0,0,0,3,8,1340,340,1960,0,200.7575,4.638999999999996,1850,8300,3,20,11
12849,18566,5,4.25,3970,4500,2.0,0,0,3,9,2860,1110,2004,0,200.5402,4.930999999999997,3480,4500,3,20,11
12850,10902,3,1.75,1880,9360,1.0,0,0,4,7,940,940,1941,0,200.7131,4.717000000000013,1390,7200,3,20,11
12851,1323,3,1.75,1430,10574,2.0,0,0,3,7,1430,0,1981,0,200.7668,4.782000000000012,1900,10450,3,20,11
12852,19854,5,2.0,2280,3600,2.0,0,0,3,7,2280,0,1992,0,200.6056,4.694999999999993,1740,1800,3,20,11
12853,4546,3,1.75,3400,46382,1.0,0,0,3,7,2050,1350,1979,0,200.6458,5.045000000000002,2320,20624,3,20,11
12854,1813,2,1.0,720,4592,1.0,0,0,4,6,720,0,1943,0,200.6534,4.5960000000000045,1030,5816,3,20,11
12855,1928,2,1.0,1000,10200,1.0,0,0,3,6,1000,0,1961,0,200.5687,5.100999999999999,1150,13702,3,20,11
12856,18545,3,1.75,1470,7350,1.0,0,0,3,8,1470,0,1963,0,200.6687,4.8460000000000045,1470,7350,3,20,11
12857,19112,3,2.0,1650,11256,1.0,0,0,4,7,1250,400,1957,0,200.4707,4.739999999999995,1860,11256,3,20,11
12858,3809,3,2.5,2100,6825,2.0,0,0,3,8,2100,0,1994,0,200.4314,4.811000000000006,2180,7614,3,20,11
12859,13480,4,2.75,3340,7230,2.0,0,0,3,9,3340,0,1996,0,200.549,4.9039999999999955,3230,7529,3,20,11
12860,5692,3,2.75,1750,9166,1.0,0,0,4,7,1170,580,1979,0,200.7696,4.674999999999997,1810,8760,3,20,11
12861,11346,2,1.0,1040,3200,1.0,0,0,3,7,1040,0,1926,0,200.6558,4.665999999999997,1890,4000,3,20,11
12862,4122,4,4.5,4510,12873,2.0,0,2,3,12,4510,0,1998,0,200.6491,4.798999999999992,2200,8528,4,21,11
12863,14827,4,2.5,2990,5122,2.0,0,0,3,8,2990,0,2004,0,200.5773,4.944999999999993,3140,7875,4,21,11
12864,16367,3,2.5,2420,11953,1.0,0,0,3,9,2420,0,1990,0,200.6285,4.945999999999998,2420,12215,4,21,11
12865,11616,3,2.75,3230,75889,2.0,1,4,3,7,3230,0,1925,1993,200.3344,4.629999999999996,2560,72229,4,21,11
12866,24,3,3.25,3060,9055,2.0,0,0,3,10,2460,600,1994,0,200.6971,4.899000000000001,2990,9598,4,21,11
12867,17736,4,2.0,1570,7320,1.0,0,0,4,7,1570,0,1960,0,200.5967,4.8599999999999985,1530,8800,4,21,11
12868,11370,4,2.5,2130,3420,1.5,0,0,4,7,1730,400,1916,0,200.649,4.6640000000000015,1520,3420,4,21,11
12869,5052,4,1.75,1880,4175,1.5,0,0,3,7,1090,790,1944,0,200.6646,4.63600000000001,1700,3758,4,21,11
12870,10343,4,2.5,2260,5172,2.0,0,0,3,9,2260,0,2004,0,200.7047,4.872000000000014,2680,5172,4,21,11
12871,11744,3,2.5,1990,4936,2.0,0,0,3,8,1990,0,2004,0,200.5911,4.9820000000000135,2250,4815,4,21,11
12872,10917,5,2.75,2830,11795,1.0,0,0,4,7,1710,1120,1960,0,200.5828,4.882000000000005,2460,10880,4,21,11
12873,18445,3,1.75,1210,6175,1.0,0,0,3,7,1210,0,1976,0,200.7291,4.7979999999999885,1520,7475,4,21,11
12874,14225,5,2.25,2480,12614,1.0,0,0,4,8,1860,620,1979,0,200.7393,4.799999999999997,2470,12392,4,21,11
12875,10835,3,1.75,2180,14734,2.0,0,0,3,9,2180,0,1990,0,200.4831,5.232999999999991,2300,21618,4,21,11
12876,16352,4,3.5,3020,12750,2.0,0,0,3,10,3020,0,1990,0,200.6524,4.8160000000000025,3120,14351,4,21,11
12877,3757,3,2.25,1760,7023,2.0,0,0,3,7,1760,0,1995,0,200.7468,5.019999999999996,1760,7082,4,21,11
12878,16115,4,2.25,1600,15312,1.0,0,0,4,7,1080,520,1979,0,200.4629,5.257000000000005,1620,12375,4,21,11
12879,14685,4,2.25,2380,7400,1.0,0,0,4,8,1760,620,1979,0,200.3555,4.850999999999999,1940,7400,4,21,11
12880,12834,3,1.0,1000,6947,1.0,0,0,4,7,1000,0,1947,0,200.7142,4.680999999999997,1000,6947,4,21,11
12881,2811,5,2.5,2000,3600,1.0,0,0,3,6,1150,850,1987,0,200.5971,4.704999999999998,1410,3600,4,21,11
12882,9007,3,1.0,1480,5600,1.0,0,0,4,6,940,540,1947,0,200.5045,4.730000000000004,1350,11100,4,21,11
12883,19265,4,2.25,2090,7400,1.0,0,0,3,9,1670,420,1973,0,200.3178,4.6200000000000045,2260,8000,4,21,11
12884,18995,3,2.75,2100,20150,1.0,0,0,4,7,2100,0,1955,0,200.7206,4.7520000000000095,2100,15500,4,21,11
12885,18254,6,3.5,4010,16200,1.0,0,0,3,8,2090,1920,1955,1990,200.6322,4.783999999999992,3560,16200,4,21,11
12886,8505,4,1.75,2510,5800,1.0,0,2,4,9,1830,680,1953,0,200.648,4.590000000000003,2190,5800,4,21,11
12887,7260,4,2.0,1640,6000,1.5,0,0,4,9,1640,0,1911,0,200.6505,4.625,1900,6000,4,21,11
12888,12115,3,1.0,1090,22080,1.0,0,0,5,7,1090,0,1967,0,200.3991,5.036000000000001,1590,19457,4,21,11
12889,16632,4,2.5,2420,3825,2.0,0,0,3,8,2420,0,2003,0,200.3687,4.873999999999995,1880,4250,4,21,11
12890,17115,3,2.25,2120,18500,2.0,0,0,4,8,2120,0,1983,0,200.3914,4.831000000000003,2120,14479,4,21,11
12891,6630,3,3.25,2640,16090,1.0,0,2,4,8,1960,680,1976,0,200.5374,4.787000000000006,3690,15000,4,21,11
12892,20269,4,2.0,2270,5760,2.0,0,0,4,8,2270,0,1909,0,200.5809,4.6099999999999985,1420,5760,4,21,11
12893,13412,3,2.5,2110,7434,2.0,0,0,4,7,2110,0,1978,0,200.3935,4.831000000000003,2100,7749,4,21,11
12894,6169,2,1.75,1930,11200,1.0,0,2,3,8,1430,500,1951,0,200.7576,4.629999999999996,2840,12408,4,21,11
12895,11603,3,1.5,2440,7200,1.0,0,0,3,7,2440,0,1949,0,200.5604,4.725999999999999,1920,6900,4,21,11
